 1999/07/14,1559.52,1583.4
 1999/07/15,1549.33,1575.64
 1999/07/16,1519.74,1571.9
 1999/07/19,1479.07,1560.06
 1999/07/20,1574.6,1576.4
 1999/07/21,1609.81,1581.92
 1999/07/22,1550.73,1637.74
 1999/07/23,1585.98,1628.93
 1999/07/26,1602.03,1644.99
 1999/07/27,1590.71,1648.46
 1999/07/28,1597.19,1625.76
 1999/07/29,1595.86,1638.23
 1999/07/30,1601.45,1633.9
 1999/08/02,1616.27,1619.03
 1999/08/03,1626.84,1627.11
 1999/08/04,1649.12,1599.55
 1999/08/05,1653.53,1611.95
 1999/08/06,1646.59,1587.88
 1999/08/09,1628.83,1560.67
 1999/08/10,1602.14,1562.79
 1999/08/11,1583.4,1571.59
 1999/08/12,1575.64,1675.12
 1999/08/13,1571.9,1659.92
 1999/08/16,1560.06,1670.14
 1999/08/17,1576.4,1672.89
 1999/08/18,1581.92,1662.8
 1999/08/19,1637.74,1645.51
 1999/08/20,1628.93,1648.55
 1999/08/23,1644.99,1633.83
 1999/08/24,1648.46,1625.58
 1999/08/25,1625.76,1617.05
 1999/08/26,1638.23,1604.2
 1999/08/27,1633.9,1619.32
 1999/08/30,1619.03,1602.15
 1999/08/31,1627.11,1591.43
 1999/09/01,1599.55,1584.95
 1999/09/02,1611.95,1570.7
 1999/09/03,1587.88,1534.51
 1999/09/06,1560.67,1522.48
 1999/09/07,1562.79,1537.79
 1999/09/08,1571.59,1507.42
 1999/09/09,1675.12,1508.72
 1999/09/10,1659.92,1543.79
 1999/09/13,1670.14,1501.66
 1999/09/14,1672.89,1470.9
 1999/09/15,1662.8,1485.82
 1999/09/16,1645.51,1458.53
 1999/09/17,1648.55,1497.46
 1999/09/20,1633.83,1468.26
 1999/09/21,1625.58,1482.66
 1999/09/22,1617.05,1536.82
 1999/09/23,1604.2,1514.52
 1999/09/24,1619.32,1504.56
 1999/09/27,1602.15,1493.09
 1999/09/28,1591.43,1487.46
 1999/09/29,1584.95,1475.68
 1999/09/30,1570.7,1464.82
 1999/10/08,1534.51,1465.23
 1999/10/11,1522.48,1471.37
 1999/10/12,1537.79,1464.03
 1999/10/13,1507.42,1450.15
 1999/10/14,1508.72,1443.9
 1999/10/15,1543.79,1450.32
 1999/10/18,1501.66,1451.53
 1999/10/19,1470.9,1431.31
 1999/10/20,1485.82,1462.79
 1999/10/21,1458.53,1482.45
 1999/10/22,1497.46,1468.47
 1999/10/25,1468.26,1464.58
 1999/10/26,1482.66,1466.43
 1999/10/27,1536.82,1454.57
 1999/10/28,1514.52,1444.24
 1999/10/29,1504.56,1444.51
 1999/11/01,1493.09,1435.46
 1999/11/02,1487.46,1434.97
 1999/11/03,1475.68,1447.11
 1999/11/04,1464.82,1435.83
 1999/11/05,1465.23,1437.23
 1999/11/08,1471.37,1426.99
 1999/11/09,1464.03,1428.26
 1999/11/10,1450.15,1424.84
 1999/11/11,1443.9,1416.72
 1999/11/12,1450.32,1428.93
 1999/11/15,1451.53,1417.1
 1999/11/16,1431.31,1422.26
 1999/11/17,1462.79,1451.05
 1999/11/18,1482.45,1434.86
 1999/11/19,1468.47,1419.55
 1999/11/22,1464.58,1395.49
 1999/11/23,1466.43,1387.51
 1999/11/24,1454.57,1369.46
 1999/11/25,1444.24,1355.36
 1999/11/26,1444.51,1345.35
 1999/11/29,1435.46,1348.82
 1999/11/30,1434.97,1356.92
 1999/12/01,1447.11,1366.58
 1999/12/02,1435.83,1406.37
 1999/12/03,1437.23,1409.68
 1999/12/06,1426.99,1463.94
 1999/12/07,1428.26,1516.6
 1999/12/08,1424.84,1545.11
 1999/12/09,1416.72,1479.78
 1999/12/10,1428.93,1438.02
 1999/12/13,1417.1,1424.44
 1999/12/14,1422.26,1408.84
 1999/12/15,1451.05,1433.33
 1999/12/16,1434.86,1426.62
 1999/12/17,1419.55,1440.72
 1999/12/21,1395.49,1466.86
 1999/12/22,1387.51,1465.08
 1999/12/23,1369.46,1477.34
 1999/12/24,1355.36,1476.5
 1999/12/27,1345.35,1481.11
 1999/12/28,1348.82,1506.76
 1999/12/29,1356.92,1534.99
 1999/12/30,1366.58,1673.94
 2000/01/04,1406.37,1670.67
 2000/01/05,1409.68,1693.1
 2000/01/06,1463.94,1640.64
 2000/01/07,1516.6,1668.09
 2000/01/10,1545.11,1677.13
 2000/01/11,1479.78,1632.29
 2000/01/12,1438.02,1594.93
 2000/01/13,1424.44,1634.3
 2000/01/14,1408.84,1631.57
 2000/01/17,1433.33,1704.85
 2000/01/18,1426.62,1714.57
 2000/01/19,1440.72,1697.74
 2000/01/20,1466.86,1713.01
 2000/01/21,1465.08,1738.02
 2000/01/24,1477.34,1681.08
 2000/01/25,1476.5,1694.79
 2000/01/26,1481.11,1726.03
 2000/01/27,1506.76,1732.34
 2000/01/28,1534.99,1705.04
 2000/02/14,1673.94,1728.87
 2000/02/15,1670.67,1685.34
 2000/02/16,1693.1,1681.47
 2000/02/17,1640.64,1607.52
 2000/02/18,1668.09,1658.6
 2000/02/21,1677.13,1699.24
 2000/02/22,1632.29,1710.32
 2000/02/23,1594.93,1720.44
 2000/02/24,1634.3,1747.24
 2000/02/25,1631.57,1730.49
 2000/02/28,1704.85,1775.91
 2000/02/29,1714.57,1791.44
 2000/03/01,1697.74,1788.8
 2000/03/02,1713.01,1810.98
 2000/03/03,1738.02,1800.22
 2000/03/06,1681.08,1801
 2000/03/07,1694.79,1760.69
 2000/03/08,1726.03,1771.19
 2000/03/09,1732.34,1809.14
 2000/03/10,1705.04,1819.89
 2000/03/13,1728.87,1826.06
 2000/03/14,1685.34,1821.17
 2000/03/15,1681.47,1807.32
 2000/03/16,1607.52,1831.54
 2000/03/17,1658.6,1833.66
 2000/03/20,1699.24,1795.05
 2000/03/21,1710.32,1813.49
 2000/03/22,1720.44,1828.71
 2000/03/23,1747.24,1847.02
 2000/03/24,1730.49,1841.06
 2000/03/27,1775.91,1837.39
 2000/03/28,1791.44,1833.46
 2000/03/29,1788.8,1832.77
 2000/03/30,1810.98,1806.83
 2000/03/31,1800.22,1836.32
 2000/04/03,1801,1836.63
 2000/04/04,1760.69,1806.63
 2000/04/05,1771.19,1752.68
 2000/04/06,1809.14,1724.04
 2000/04/07,1819.89,1720.6
 2000/04/10,1826.06,1704.58
 2000/04/11,1821.17,1724.53
 2000/04/12,1807.32,1725.39
 2000/04/13,1831.54,1758.53
 2000/04/14,1833.66,1777.82
 2000/04/17,1795.05,1824.73
 2000/04/18,1813.49,1832.07
 2000/04/19,1828.71,1855.49
 2000/04/20,1847.02,1880.7
 2000/04/21,1841.06,1879.61
 2000/04/24,1837.39,1898.74
 2000/04/25,1833.46,1877.47
 2000/04/26,1832.77,1894.55
 2000/04/27,1806.83,1903.48
 2000/04/28,1836.32,1916.25
 2000/05/08,1836.63,1899.09
 2000/05/09,1806.63,1925.54
 2000/05/10,1752.68,1935.03
 2000/05/11,1724.04,1925.2
 2000/05/12,1720.6,1900.78
 2000/05/15,1704.58,1912.55
 2000/05/16,1724.53,1938.67
 2000/05/17,1725.39,1932.29
 2000/05/18,1758.53,1942.28
 2000/05/19,1777.82,1926.94
 2000/05/22,1824.73,1915.2
 2000/05/23,1832.07,1895.34
 2000/05/24,1855.49,1913.13
 2000/05/25,1880.7,1913.9
 2000/05/26,1879.61,1939.62
 2000/05/29,1898.74,1948.63
 2000/05/30,1877.47,1942.89
 2000/05/31,1894.55,1947.48
 2000/06/01,1903.48,1937.26
 2000/06/02,1916.25,1928.1
 2000/06/05,1899.09,1895.63
 2000/06/06,1925.54,1907.93
 2000/06/07,1935.03,1909.18
 2000/06/08,1925.2,1902.55
 2000/06/09,1900.78,1932.79
 2000/06/12,1912.55,1948.02
 2000/06/13,1938.67,1960.54
 2000/06/14,1932.29,1973.37
 2000/06/15,1942.28,1979.2
 2000/06/16,1926.94,1987.19
 2000/06/19,1915.2,1982.47
 2000/06/20,1895.34,1993.98
 2000/06/21,1913.13,1998.42
 2000/06/22,1913.9,1991.56
 2000/06/23,1939.62,1996.33
 2000/06/26,1948.63,1989.23
 2000/06/27,1942.89,1996.57
 2000/06/28,1947.48,2012.31
 2000/06/29,1937.26,2012.35
 2000/06/30,1928.1,2012.79
 2000/07/03,1895.63,2023.53
 2000/07/04,1907.93,2028.15
 2000/07/05,1909.18,2030.68
 2000/07/06,1902.55,2036.3
 2000/07/07,1932.79,2026.36
 2000/07/10,1948.02,2039.41
 2000/07/11,1960.54,2049.91
 2000/07/12,1973.37,2061.18
 2000/07/13,1979.2,2065.94
 2000/07/14,1987.19,2062.66
 2000/07/17,1982.47,2076.3
 2000/07/18,1993.98,2076.82
 2000/07/19,1998.42,2083.46
 2000/07/20,1991.56,2091.58
 2000/07/21,1996.33,2090.18
 2000/07/24,1989.23,2108.69
 2000/07/25,1996.57,2074.7
 2000/07/26,2012.31,2057.91
 2000/07/27,2012.35,2071.16
 2000/07/28,2012.79,2086.7
 2000/07/31,2023.53,2100.58
 2000/08/01,2028.15,2105.47
 2000/08/02,2030.68,2076.14
 2000/08/03,2036.3,2021.19
 2000/08/04,2026.36,1999.85
 2000/08/07,2039.41,2010.6
 2000/08/08,2049.91,1963.79
 2000/08/09,2061.18,1925.9
 2000/08/10,2065.94,1950.66
 2000/08/11,2062.66,1959.31
 2000/08/14,2076.3,1972.04
 2000/08/15,2076.82,1979.09
 2000/08/16,2083.46,1988.93
 2000/08/17,2091.58,1979.5
 2000/08/18,2090.18,1978.43
 2000/08/21,2108.69,1946.75
 2000/08/22,2074.7,1903.15
 2000/08/23,2057.91,1922.28
 2000/08/24,2071.16,1907.3
 2000/08/25,2086.7,1891.98
 2000/08/28,2100.58,1875.91
 2000/08/29,2105.47,1887.82
 2000/08/30,2076.14,1914.08
 2000/08/31,2021.19,1889.28
 2000/09/01,1999.85,1910.16
 2000/09/04,2010.6,1915.35
 2000/09/05,1963.79,1942.14
 2000/09/06,1925.9,1933.72
 2000/09/07,1950.66,1926.32
 2000/09/08,1959.31,1918.15
 2000/09/11,1972.04,1902.8
 2000/09/12,1979.09,1909.49
 2000/09/13,1988.93,1922.84
 2000/09/14,1979.5,1913.42
 2000/09/15,1978.43,1947.45
 2000/09/18,1946.75,1958.93
 2000/09/19,1903.15,1956.34
 2000/09/20,1922.28,1977.25
 2000/09/21,1907.3,1967.67
 2000/09/22,1891.98,1967.4
 2000/09/25,1875.91,1973.57
 2000/09/26,1887.82,1961.28
 2000/09/27,1914.08,1977.36
 2000/09/28,1889.28,1984.26
 2000/09/29,1910.16,1981.63
 2000/10/09,1915.35,1991.17
 2000/10/10,1942.14,1997.07
 2000/10/11,1933.72,2012.9
 2000/10/12,1926.32,2032.48
 2000/10/13,1918.15,2047.45
 2000/10/16,1902.8,2070.78
 2000/10/17,1909.49,2085.11
 2000/10/18,1922.84,2081.9
 2000/10/19,1913.42,2095.98
 2000/10/20,1947.45,2093.23
 2000/10/23,1958.93,2101.38
 2000/10/24,1956.34,2097.98
 2000/10/25,1977.25,2113.3
 2000/10/26,1967.67,2119.43
 2000/10/27,1967.4,2053.37
 2000/10/30,1973.57,2049.67
 2000/10/31,1961.28,2079.39
 2000/11/01,1977.36,2067.49
 2000/11/02,1984.26,2070.61
 2000/11/03,1981.63,2081.84
 2000/11/06,1991.17,2092.13
 2000/11/07,1997.07,2091.67
 2000/11/08,2012.9,2075.62
 2000/11/09,2032.48,2075.04
 2000/11/10,2047.45,2073.16
 2000/11/13,2070.78,2046.07
 2000/11/14,2085.11,2059.05
 2000/11/15,2081.9,2056.12
 2000/11/16,2095.98,2051.07
 2000/11/17,2093.23,2039.36
 2000/11/20,2101.38,2044.54
 2000/11/21,2097.98,2049.03
 2000/11/22,2113.3,2071.26
 2000/11/23,2119.43,2076.88
 2000/11/24,2053.37,2069.76
 2000/11/27,2049.67,2068.17
 2000/11/28,2079.39,2076.26
 2000/11/29,2067.49,2058.24
 2000/11/30,2070.61,2053.7
 2000/12/01,2081.84,2073.47
 2000/12/04,2092.13,2103.46
 2000/12/05,2091.67,2123.89
 2000/12/06,2075.62,2117.4
 2000/12/07,2075.04,2125.3
 2000/12/08,2073.16,2102.06
 2000/12/11,2046.07,2101.13
 2000/12/12,2059.05,2125.61
 2000/12/13,2056.12,2119.14
 2000/12/14,2051.07,2104.74
 2000/12/15,2039.36,2032.44
 2000/12/18,2044.54,2045.88
 2000/12/19,2049.03,2034.58
 2000/12/20,2071.26,2043.11
 2000/12/21,2076.88,2065.6
 2000/12/22,2069.76,2008.03
 2000/12/25,2068.17,1995.31
 2000/12/26,2076.26,1979.93
 2000/12/27,2058.24,1930.13
 2000/12/28,2053.7,1956.97
 2000/12/29,2073.47,1961.22
 2001/01/02,2103.46,1963.52
 2001/01/03,2123.89,1963.2
 2001/01/04,2117.4,1946.47
 2001/01/05,2125.3,1941.96
 2001/01/08,2102.06,1967.55
 2001/01/09,2101.13,1953.21
 2001/01/10,2125.61,1909.32
 2001/01/11,2119.14,1907.26
 2001/01/12,2104.74,1936.34
 2001/01/15,2032.44,1954.69
 2001/01/16,2045.88,1962.04
 2001/01/17,2034.58,1959.18
 2001/01/18,2043.11,1965.12
 2001/01/19,2065.6,1985.11
 2001/02/05,2008.03,1984.2
 2001/02/06,1995.31,1990.06
 2001/02/07,1979.93,1991.17
 2001/02/08,1930.13,2000.9
 2001/02/09,1956.97,2011.66
 2001/02/12,1961.22,2012.55
 2001/02/13,1963.52,1998.69
 2001/02/14,1963.2,2018.61
 2001/02/15,1946.47,2022.6
 2001/02/16,1941.96,2020.23
 2001/02/19,1967.55,2036.61
 2001/02/20,1953.21,2045.79
 2001/02/21,1909.32,2066.39
 2001/02/22,1907.26,2087.53
 2001/02/23,1936.34,2053.53
 2001/02/26,1954.69,2089.88
 2001/02/27,1962.04,2107.25
 2001/02/28,1959.18,2106.87
 2001/03/01,1965.12,2101.65
 2001/03/02,1985.11,2112.77
 2001/03/05,1984.2,2125.08
 2001/03/06,1990.06,2123.05
 2001/03/07,1991.17,2090.71
 2001/03/08,2000.9,2112.6
 2001/03/09,2011.66,2108.6
 2001/03/12,2012.55,2117.36
 2001/03/13,1998.69,2128.47
 2001/03/14,2018.61,2131.39
 2001/03/15,2022.6,2134.79
 2001/03/16,2020.23,2145.4
 2001/03/19,2036.61,2168.05
 2001/03/20,2045.79,2176.67
 2001/03/21,2066.39,2172.56
 2001/03/22,2087.53,2172.87
 2001/03/23,2053.53,2152.33
 2001/03/26,2089.88,2150.42
 2001/03/27,2107.25,2166.17
 2001/03/28,2106.87,2119.18
 2001/03/29,2101.65,2105.05
 2001/03/30,2112.77,2115.1
 2001/04/02,2125.08,2119.18
 2001/04/03,2123.05,2137.99
 2001/04/04,2090.71,2132.89
 2001/04/05,2112.6,2147.28
 2001/04/06,2108.6,2155.4
 2001/04/09,2117.36,2178.46
 2001/04/10,2128.47,2191.06
 2001/04/11,2131.39,2199.5
 2001/04/12,2134.79,2194.64
 2001/04/13,2145.4,2203.37
 2001/04/16,2168.05,2213.59
 2001/04/17,2176.67,2210.33
 2001/04/18,2172.56,2197.59
 2001/04/19,2172.87,2198.29
 2001/04/20,2152.33,2193.57
 2001/04/23,2150.42,2179.69
 2001/04/24,2166.17,2180.27
 2001/04/25,2119.18,2211.2
 2001/04/26,2105.05,2214.25
 2001/04/27,2115.1,2219.59
 2001/04/30,2119.18,2226.77
 2001/05/08,2137.99,2234.98
